data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
7212323;288;GHA708;708;"11 February 2019";2019;1;Battles;"Armed clash";"Atulbabisi Clan Militia (Ghana)";;4;"Atulbabisi Clan Militia (Ghana)";;4;44;"Western Africa";Ghana;"Upper East";Bolgatanga;;Bolgatanga;10.7856;-0.8514;1;"Joy FM";National;"11 February. Two factions of Atulbabisi royal family who are in dispute over chieftaincy clashed in Bolgatanga. Police and Military forces were dispatched to calm the situation. Two officers and another person were shot and injured.";0;1600121124;GHA
7276256;288;GHA709;709;"11 February 2019";2019;1;"Violence against civilians";Attack;"The Hawks Militia";"NDC: National Democratic Congress";3;"Civilians (Ghana)";"NDC: National Democratic Congress";7;37;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;1;"Ghana Web";National;"11 February. Members of the Pro-NDC 'The Hawks' militia, armed with guns and other weapons, attacked the NDC Suame Consituency Chairman leaving him injured. The militia stormed a meeting in Kumasi and fired gun shots. The victim is accused of possessing a party vehicle which he is not entitled to.";0;1604354642;GHA
5021390;288;GHA707;707;"08 February 2019";2019;1;"Violence against civilians";Attack;"Fanteakwa Communal Militia (Ghana)";"Farmers (Ghana)";4;"Civilians (Ghana)";"Fulani Ethnic Group (Ghana); Pastoralists (Ghana)";7;47;"Western Africa";Ghana;Eastern;Fanteakwa;;Begoro;6.3871;-0.3774;2;"Ghanaian Times";National;"08 February. Armed farmers attacked herdsman in Ahomahomaso near Begoro in the Fanteakwa District of the Eastern Region, in an attempt to chase them away from the area. The herders were accused of having killed cattle in the community";0;1618530486;GHA
5144214;288;GHA705;705;"08 February 2019";2019;2;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"Fulani Ethnic Group (Ghana); Teachers (Ghana)";7;37;"Western Africa";Ghana;Northern;Karaga;;Karaga;9.9267;-0.433;2;"Ghana Web";National;"08 February (or around). A Fulani and teacher were killed in Nangon, near Karaga, by unknown gunmen";2;1556227456;GHA
8577905;288;GHA706;706;"08 February 2019";2019;1;Protests;"Peaceful protest";"Protesters (Ghana)";"PNC: Peoples National Convention; NDC: National Democratic Congress; CPP: Convention Peoples Party; PPP: Progressive People's Party";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Ghana Web";National;"08 February. Organized by the PNC and supported by NDC, CPP and PPP protesters in Accra marched against increasing levels of political violence. The NPP government was blamed to be inactive against political vigilante groups such as the Invisible Forces militia.";0;1633382055;GHA
4565131;288;GHA704;704;"05 February 2019";2019;1;Protests;"Peaceful protest";"Protesters (Ghana)";"NDC: National Democratic Congress";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Joy FM";National;"05 February. NDC members of Parliament marched to the Police HQ in Accra to demand justice for MP Samuel George who was assaulted during the Ayawao by-elections.";0;1552576403;GHA
7765464;288;GHA703;703;"05 February 2019";2019;1;Battles;"Armed clash";"Unidentified Armed Group (Ghana)";;3;"Police Forces of Ghana (2017-)";;1;13;"Western Africa";Ghana;Eastern;"Upper Manya";;Oterkpalu;6.2309;-0.1193;2;"Ghana Web";National;"05 February. Unidentified gunmen clashed with police and military forces along the Otorkpolu-Odumase highway. Security forces were overpowered, one soldier injured and reinforcement troops were sent to the location. Assaillants were arrested later that day";0;1618530486;GHA
4565974;288;GHA702;702;"04 February 2019";2019;1;Battles;"Armed clash";"Unidentified Armed Group (Ghana)";;3;"Police Forces of Ghana (2017-)";;1;13;"Western Africa";Ghana;Northern;Tamale;;Tamale;9.4008;-0.8393;1;"Citi News";National;"04 February. Unidentified gunmen approached three police officers in Tamale, opened gun fire and stole two AK47";0;1552576404;GHA
6703098;288;GHA700;700;"31 January 2019";2019;1;"Violence against civilians";Attack;"Invisible Forces Militia";;3;"Civilians (Ghana)";"NDC: National Democratic Congress";7;37;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Daily Graphic";Subnational;"On 31 January 2019, the NDC MP Sam George was attacked by unknown gunmen in Accra, believed to be members of the vigilante group Invisible Forces. He was beaten and chased by a about 50 people. The attack is related to the Ayawaso West Wuogon by-election on that day.";0;1576872008;GHA
6703099;288;GHA701;701;"31 January 2019";2019;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"NDC: National Democratic Congress";7;37;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Daily Graphic";Subnational;"On 31 January 2019, unknown gunmen stormed the polling station for the Ayawaso West Wuogon by-election at La Bawalashie Presby in Accra and fired shots at NDC agents.";0;1576872008;GHA
7071196;288;GHA699;699;"31 January 2019";2019;1;"Violence against civilians";Attack;"Invisible Forces Militia";;3;"Civilians (Ghana)";"NDC: National Democratic Congress";7;37;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Daily Graphic";Subnational;"On 31 January 2019, unknown gunmen, who may be part of Invisible Forces, attacked the residence of the NDC candidate Delali Berempong in Accra (Accra, Greater Accra) who competed in the Ayawaso West Wuogon by-election on that day. Six people sustained gunshot wounds.";0;1588021638;GHA
4567814;288;GHA698;698;"28 January 2019";2019;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Citi News";National;"28 January. Traders protested in Accra against the plan of the city administration to sell a parcel of land to a private developer";0;1552576406;GHA
4568742;288;GHA697;697;"25 January 2019";2019;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Upper East";Bolgatanga;;Bolgatanga;10.7856;-0.8514;1;"Ghana Web";National;"25 January. Two days after an accident in a mine, a crowd protested at the mortuary of the Upper East Regional Hospital in Bolgatanga. Protesters called for the withdrawal of the Shaanxi mining company responsible for the mine.";0;1552576407;GHA
5270216;288;GHA696;696;"24 January 2019";2019;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Western;"Sekondi Takoradi";;Takoradi;4.9149;-1.7776;1;"3 News";National;"24 January. Residents of the Kwesimintsim Zongo community in Takoradi marched to the local Police station asking questions on the death of a suspect in police custody";0;1618530486;GHA
6228093;288;GHA695;695;"18 January 2019";2019;1;Battles;"Armed clash";"Unidentified Armed Group (Ghana)";;3;"Police Forces of Ghana (2017-)";;1;13;"Western Africa";Ghana;Northern;Yendi;;Yendi;9.4333;0.0167;1;"Daily Graphic; Citi News";National;"18 January. During the festivities around the new Yaa-Naa in Yendi, gunshots were fired from a building and police forces responded. One dead person found in the building and two people arrested with AK47. Authorities imposed a curfew in the town from 5pm to 7am.";1;1572403606;GHA
6070432;288;GHA851;851;"16 January 2019";2019;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"Journalists (Ghana)";7;37;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Front Line Defenders";"Local partner-Other";"On January 16, an investigative journalist was shot in the neck and chest by unknown assailants while he was driving in Accra. The attack is thought to be politically motivated as a member of the Ghaninan parliament recently criticised his work and pointed him as a target.";0;1571164562;GHA
7764222;288;GHA692;692;"13 January 2019";2019;1;Battles;"Armed clash";"Military Forces of Ghana (2017-)";"Police Forces of Ghana (2017-)";1;"Unidentified Armed Group (Ghana)";;3;13;"Western Africa";Ghana;Volta;Kpando;;Kpandu;6.9954;0.2931;2;"Daily Graphic";National;"13 January. Military Forces of Ghana and unidentified youth fought in Alavanyo Dzogbefeme in Kpandu area. Military forces were dispatched to the village to retrieve a weapon that was stolen from a police patrol earlier that day. 3 people died in the battle.";3;1618530485;GHA
4572744;288;GHA694;694;"12 January 2019";2019;1;"Violence against civilians";Attack;"Police Forces of Ghana (2017-)";;1;"Civilians (Ghana)";;7;17;"Western Africa";Ghana;"Greater Accra";"La Nkwantanang Madina";;Adenta;5.7142;-0.1542;1;"Ghana Web";National;"12 January. Police officers at Adenta Police station in Greater Accra were accused of having beaten a detainee to death. The victim died in police custody.";1;1618530485;GHA
6257725;288;GHA691;691;"11 January 2019";2019;1;Battles;"Armed clash";"Abudus Ethnic Militia (Ghana)";;4;"Andanis Ethnic Militia (Ghana)";;4;44;"Western Africa";Ghana;Northern;Yendi;;Yendi;9.4333;0.0167;1;"Daily Graphic";National;"11 January. At the day of a funeral of Yaa-Naa Yakubu Abudus militias and Andanis militia clashed again in Yendi. 17 people injured and a number of houses torched.";1;1572403707;GHA
4573185;288;GHA690;690;"10 January 2019";2019;1;Riots;"Mob violence";"Rioters (Ghana)";;5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;Northern;Yendi;;Yendi;9.4333;0.0167;1;"Ghana Web";National;"10 January. Police fired gunshots on youths that attacked chiefs who attended the funeral of Yaa-Naa Yakubu Andani in Yendi";0;1552576413;GHA
4573336;288;GHA689;689;"10 January 2019";2019;1;Battles;"Armed clash";"Abudus Ethnic Militia (Ghana)";;4;"Andanis Ethnic Militia (Ghana)";;4;44;"Western Africa";Ghana;Northern;Yendi;;Yendi;9.4333;0.0167;1;"Ghana Web";National;"10 January. Prior to a funeral, Abudus militias and Andanis militia clashed in Yendi. One person died and three sustained gunshot wounds.";1;1552576413;GHA
6257756;288;GHA688;688;"08 January 2019";2019;1;Riots;"Violent demonstration";"Rioters (Ghana)";;5;;;0;50;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;1;"Daily Graphic";National;"08 January. Rioters, mainly former aggrieved customers of Menzgold, blocked roads and burned tyres in Kumasi to demand their money that is locked in the company";0;1572403707;GHA
7211666;288;GHA687;687;"06 January 2019";2019;1;"Violence against civilians";Attack;"Police Forces of Ghana (2017-)";;1;"Civilians (Ghana)";;7;17;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Daily Graphic";Subnational;"06 January. A police patrol team in Accra fired gunshots at suspected robbers on a motorbike at Spintex road. One of the robbers died and one got injured.";1;1600121122;GHA
4575864;288;GHA686;686;"02 January 2019";2019;1;Riots;"Mob violence";"Rioters (Ghana)";"Muslim Group (Ghana)";5;"Civilians (Ghana)";"Christian Group (Ghana)";7;57;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Daily Guide Ghana";National;"On January 2, in Accra city (Accra, Greater Accra), Muslim youth attacked the Glorious Word Power Ministries International Church because its Reverend prophesied that some prominent personalities, including the National Chief Imam could die before 2019 ends. Vandalism was reported but there were no reported injuries.";0;1552576416;GHA
7810306;288;GHA685;685;"30 December 2018";2018;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"Christian Group (Ghana)";7;37;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;1;"GNA (Ghana)";National;"On December 30, in Tema town (Tema, Greater Accra), an unidentified armed actor killed the Senior Pastor of Tema Community Four Assemblies of God Church just before Sunday morning worship for unknown reasons.";1;1618268924;GHA
5918874;288;GHA684;684;"28 December 2018";2018;1;"Violence against civilians";Attack;"Police Forces of Ghana (2017-)";;1;"Civilians (Ghana)";"Journalists (Ghana); Journalists (Ghana)";7;17;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Daily Guide Ghana";National;"On December 28, in Accra city (Accra, Greater Accra), policemen attacked a journalist who was covering the BHIM concert, leaving him hospitalized.";0;1567465412;GHA
4577482;288;GHA683;683;"27 December 2018";2018;2;Riots;"Mob violence";"Rioters (Ghana)";"NPP: New Patriotic Party";5;"Civilians (Ghana)";"NPP: New Patriotic Party";7;57;"Western Africa";Ghana;Ashanti;"Adansi North";;Fomena;6.283;-1.5144;1;"Ghana Web";National;"27 December (on or around). Angry NPP party members stormed a meeting of Fomena NPP regional executives amid internal dissensions, injuring an MP, destroying his car and vandalising the office.";0;1552576418;GHA
7754458;288;GHA682;682;"24 December 2018";2018;1;"Strategic developments";"Disrupted weapons use";"Police Forces of Ghana (2017-)";;1;"Unidentified Armed Group (Ghana)";;3;13;"Western Africa";Ghana;Volta;Kpando;;Dzagbedze;7.0758;0.3479;1;"Ghana Web";National;"24 December. Two days prior to the national referendum on the creation of new regions, police forces in the Hohoe municipality seized weapons in Alavanyo-Dzagbedze. The owners are on the run.";0;1618530485;GHA
4580177;288;GHA681;681;"18 December 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Labour Group (Ghana); Government of Ghana (2017-)";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Ghana Web";National;"18 December. Youth working for the Forestry Commission stormed the head office in Accra and protested over non-payment of their salaries.";0;1552576421;GHA
7211668;288;GHA680;680;"16 December 2018";2018;1;"Violence against civilians";Attack;"Police Forces of Ghana (2017-) Community Policing Assistants";"Community Police Assistants (Ghana)";1;"Civilians (Ghana)";;7;17;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Daily Graphic";Subnational;"16 December. Police officers were video-taped when assaulting a taxi driver and beating a passenger in Accra. The victim resisted his arrest for illegally overtaking. Police later confirmed the incident but clarified that Community Police Assistants were involved, not regular police forces.";0;1600121122;GHA
4581675;288;GHA679;679;"14 December 2018";2018;1;"Violence against civilians";Attack;"Police Forces of Ghana (2017-)";;1;"Civilians (Ghana)";"Students (Ghana)";7;17;"Western Africa";Ghana;Eastern;"New Juaben";;Koforidua;6.0941;-0.2591;1;"Ghana Web";National;"14 December. Students of the Koforidua Technical University claim that police forces entered their university hall and assaulted them for no reason. They were later brought to a police station and released.";0;1552576423;GHA
7211673;288;GHA678;678;"14 December 2018";2018;2;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";;7;37;"Western Africa";Ghana;"Greater Accra";"Kpone Katamanso";;Katamanso;5.7478;-0.081;2;"Daily Guide Ghana";National;"On or before December 14th, the traditional ruler of the Prampram Traditional Area was murdered in his car in the Appolonia area of Kpone-Katamanso district (coordinates for Katamanso, Greater Accra, used). The ruler had recently been involved in a chieftaincy dispute.";1;1600121122;GHA
5270207;288;GHA677;677;"13 December 2018";2018;1;Battles;"Armed clash";"Police Forces of Ghana (2017-)";;1;"Unidentified Armed Group (Ghana)";;3;13;"Western Africa";Ghana;Eastern;"New Juaben";;Koforidua;6.0941;-0.2591;2;"GNA (Ghana)";National;"On December 13th, police and gang members were engaged in a shootout in the suburb of Apenkwa in Koforidua (Eastern region). One gang member was killed and aother was arrested, whilst two fled the scene.";1;1561469145;GHA
7810308;288;GHA676;676;"11 December 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;1;"GNA (Ghana)";National;"On December 11th, youth from Tema Manhean protested at the Tema Metropolitan Assembly (Greater Accra), against poor employment opportunities, pollution, and inadequate social and physical infrastructure in the township.";0;1618268924;GHA
7763298;288;GHA675;675;"09 December 2018";2018;1;Battles;"Armed clash";"Bole Communal Militia (Ghana)";;4;"Mandari Communal Militia (Ghana)";;4;44;"Western Africa";Ghana;Savannah;Bole;;Bole;9.0345;-2.4834;1;"Ghanaian Times; Daily Guide Ghana";National;"On December 9th, suspected gunmen from in or around Bole fired at the Chief of Mandari at a festival in Bole (Northern region). The chief's own forces returned fire. One or two people were reported to have been killed and several injured. It is unclear whether the casualties were armed, or unarmed civilians. The violence allegedly relates to a dispute of the position of Chief of Bole. Several dwellings were torched in the area during the clashes.";1;1618530485;GHA
6312810;288;GHA673;673;"08 December 2018";2018;1;"Violence against civilians";"Sexual violence";"Unidentified Armed Group (Ghana)";;3;"Civilians (International)";"Civilians (United Kingdom); Women (United Kingdom); Students (Ghana)";7;37;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;2;Telegraph;International;"On December 8th, four teenage schoolgirls from the UK were sexually assaulted along with their teacher by a gunman, at an unspecified location in the Greater Accra area. A local security guard attempted to intervene, but was shot by the gunman, and was seriously wounded. The schoolgirls and their teacher returned to the UK, and have been treated in hospital. The event is disaggregated into a VAC and battle event.";0;1572403783;GHA
6312811;288;GHA674;674;"08 December 2018";2018;1;Battles;"Armed clash";"Unidentified Armed Group (Ghana)";;3;"Private Security Forces (Ghana)";;8;38;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;2;Telegraph;International;"On December 8th, four teenage schoolgirls from the UK were sexually assaulted along with their teacher by a gunman, at an unspecified location in the Greater Accra area. A local security guard attempted to intervene, but was shot by the gunman, and was seriously wounded. The schoolgirls and their teacher returned to the UK, and have been treated in hospital. The event is disaggregated into a VAC and battle event.";0;1572403783;GHA
4583875;288;GHA672;672;"05 December 2018";2018;2;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";;7;37;"Western Africa";Ghana;"Greater Accra";"Ningo Prampram";;Prampram;5.7152;0.1049;1;"Daily Guide Ghana";National;"During the week beginning December 3rd, a number of men were reported to have assaulted the traditional ruler of the Prampram Traditional Area (Greater Accra), as part of a cheiftancy dispute. Police forces intervened to defuse the situation.";0;1618530485;GHA
4584159;288;GHA670;670;"05 December 2018";2018;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Eastern;"New Juaben";;Koforidua;6.0941;-0.2591;1;"Herald (Ghana)";National;"On or before December 5th, youth gathered in Koforidua (Eastern province) to demonstrate against the non-payment of allowences by the Forestry Commission.";0;1552576426;GHA
4584171;288;GHA671;671;"05 December 2018";2018;2;Protests;"Protest with intervention";"Protesters (Ghana)";;6;"Police Forces of Ghana (2017-)";"Military Forces of Ghana (2017-)";1;16;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;1;"Herald (Ghana)";National;"On or before December 5th, youth gathered in Kumasi (Ashanti province) to demonstrate against the non-payment of allowences by the Forestry Commission. Police and military forces peacefully dispersed the protest.";0;1552576426;GHA
7210022;288;GHA669;669;"01 December 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Northern;Tamale;;Tamale;9.4008;-0.8393;1;"Daily Guide Ghana; Ghanaian Times";National;"On December 1st, Dagbon youth from the Abudu and Andani families demonstrated in Tamale (Northern province) in support of the peaceful resolution of the chieftaincy crisis, and for upcoming funerals to pass peacefully.";0;1600121116;GHA
7764226;288;GHA666;666;"28 November 2018";2018;1;Battles;"Armed clash";"Dodowa Communal Militia (Ghana)";;4;"Dodowa Communal Militia (Ghana)";;4;44;"Western Africa";Ghana;"Greater Accra";"Shai Osudoku";;Dodowa;5.8811;-0.0987;1;"Daily Guide Ghana";National;"On 28 November 2018, two groups (described as land guards and land owners in the source) clashed in Dodowa (Greater Accra), in a fight which involved machetes. Several were wounded in the violence.";0;1618530484;GHA
6311880;288;GHA668;668;"27 November 2018";2018;1;Protests;"Peaceful protest";"Protesters (Sudan)";"Refugees/IDPs (Sudan)";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Sudan Tribune";Regional;"On November 27th, refugees from Sudan protested outside the UNHCR headquarters in Accra, at the alleged refusal of the organisation to provide refugee identification cards to the refugees.";0;1572403782;GHA
6769399;288;GHA665;665;"18 November 2018";2018;1;Battles;"Armed clash";"Police Forces of Ghana (2017-)";;1;"Unidentified Armed Group (Ghana)";;3;13;"Western Africa";Ghana;Ashanti;"Sekyere Central";;Nsuta;7.01;-1.381;2;"Daily Guide Ghana; Ghanaian Times";National;"On November 18th, police were ambushed by unknown gunmen as they tried to clear a road block in the area of Nsuta (Ashanti region). Four police officers (including the District Police Commissioner) were wounded in the incident, as were two civilians who were accompanying the police.";0;1618530484;GHA
4588878;288;GHA664;664;"17 November 2018";2018;2;Riots;"Violent demonstration";"Rioters (Ghana)";;5;;;0;50;"Western Africa";Ghana;Ashanti;"Afigya Kwabre";;Afigya-Kwabre;6.9864;-1.5579;2;"Daily Guide Ghana";National;"On or before November 17th, demonstrators blockaded the main road in the town of Nsuta (Ashanti region), in protest against the poor condition of the road, and the recent death of a pedestrian, who was hit by a truck on the road.";0;1618530484;GHA
7765546;288;GHA663;663;"14 November 2018";2018;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"North East";Chereponi;;Chereponi;10.15;0.2833;2;"Herald (Ghana)";National;"On or before November 14th, youth from Dagbon in Chereponi district (Northern region) protested against plans to move the district to North-Western region, warning that the move might spark ethnic tensions with Mamprugu.";0;1618530484;GHA
4591344;288;GHA661;661;"09 November 2018";2018;2;Battles;"Armed clash";"Konkomba Ethnic Militia (Ghana)";;4;"Dagomba Ethnic Militia (Ghana)";;4;44;"Western Africa";Ghana;Northern;Yendi;;Yendi;9.4333;0.0167;2;"Daily Guide Ghana";National;"On or before November 9th, members of the Konkomba and Dagomba ethnic groups clashed in Nakpachi (Northern region, coordinates for Yendi used). The violence broke out following a dispute over grazing animals. A 50 year old Imam was shot and killed in the clashes, and an unspecified number were wounded. Security forces have been deployed to the area.";1;1552576434;GHA
5270202;288;GHA662;662;"08 November 2018";2018;2;Riots;"Violent demonstration";"Rioters (Ghana)";;5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;"Greater Accra";"La Nkwantanang Madina";;Adenta;5.7142;-0.1542;2;"Daily Guide Ghana; GNA (Ghana)";National;"On or after November 8th, demonstrators blockaded the road between Adenta and Madina, following the death of a student attempting to cross the road (coordinates for Adenta, Greater Accra, used). The demonstrators wanted the government to complete a footbridge over the road. Police fired bullets to disperse the demonstrators, with a stray bullet wounding a child.";0;1618530484;GHA
4593085;288;GHA659;659;"02 November 2018";2018;1;Battles;"Armed clash";"Wa Communal Militia (Ghana)";;4;"Wa Communal Militia (Ghana)";;4;44;"Western Africa";Ghana;"Upper West";Wa;;Wa;10.0607;-2.5019;1;"Herald (Ghana)";National;"On November 2nd, two youth groups clashed in Wa (Upper West), under unclear circumstances. The two groups - both armed with cutlasses - inflicted wounds upon one another, with seven injuries reported, some serious.";0;1618530484;GHA
4593086;288;GHA660;660;"02 November 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Students (Ghana)";6;;;0;60;"Western Africa";Ghana;Bono;Sunyani;;Sunyani;7.3333;-2.3333;1;"GNA (Ghana)";National;"On November 2nd, over 600 students at the Methodist Technical Institute at Sunyani (Brong Ahafo) protested against the poor state of facilities and infrastructure at the institute.";0;1618530484;GHA
4594002;288;GHA658;658;"30 October 2018";2018;1;Protests;"Protest with intervention";"Protesters (Ghana)";"Journalists (Ghana)";6;"Police Forces of Ghana (2017-)";;1;16;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Ghanaian Times";National;"On October 30th, around 30 protesters (mainly journalists) gathered outside the Parliament building in Accra, lobbying for the 'Right to Information' bill to be passed. They were prevented from entering the building itself by police and security guards.";0;1552576437;GHA
4595819;288;GHA657;657;"23 October 2018";2018;1;Battles;"Armed clash";"Military Forces of Ghana (2017-)";;1;"Police Forces of Ghana (2017-)";;1;11;"Western Africa";Ghana;"Upper West";Wa;;Wa;10.0607;-2.5019;1;"Herald (Ghana)";National;"On October 23rd, police officers beat the commander of the Wa Airborne Force in Wa (Upper West), following a road dispute. The commander's vehicle and weapon were confiscated by the police.";0;1618530484;GHA
5270201;288;GHA655;655;"22 October 2018";2018;1;Riots;"Violent demonstration";"Rioters (Ghana)";"Students (Ghana)";5;;;0;50;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;1;"Ghanaian Times; GNA (Ghana)";National;"On October 22nd, students rioted at the Kwame Nkrumah University of Science and Technology in Kumasi (Ashanti), setting fire to cars and damaging property on the campus. This was in response to a clash between university security and students the previous Friday.";0;1561469145;GHA
4596504;288;GHA656;656;"20 October 2018";2018;1;Battles;"Armed clash";"Military Forces of Ghana (2017-)";;1;"Police Forces of Ghana (2017-)";;1;11;"Western Africa";Ghana;"Upper West";Wa;;Wa;10.0607;-2.5019;1;"Herald (Ghana)";National;"On October 20th, a soldier assaulted a Lance Corporal of the police at Wa (Upper West).";0;1618530483;GHA
5270200;288;GHA654;654;"19 October 2018";2018;1;"Violence against civilians";Attack;"Private Security Forces (Ghana)";;8;"Civilians (Ghana)";"Students (Ghana)";7;78;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;1;"Ghanaian Times; GNA (Ghana)";National;"On October 19th, security guards working at the Kwame Nkrumah University of Science and Technology in Kumasi (Ashanti) attacked students for disobeying a University regulation. Students were beaten by the guards, and 11 students were detained.";0;1561469145;GHA
5270199;288;GHA653;653;"17 October 2018";2018;2;"Violence against civilians";Attack;"Drobo Communal Militia (Ghana)";;4;"Civilians (Ghana)";;7;47;"Western Africa";Ghana;Bono;"Jaman South";;Drobo;7.5836;-2.7868;2;"Daily Guide Ghana; GNA (Ghana)";National;"On or after October 17th, a group from Japekrom town were attacked by residents of Drobo on the Drobo-Sampa highway (coordinates for Drobo, Brong Ahafo, used). At least two people, including a youth chief, were killed in the gunfire, and 14 injured. Police and military units were dispatched to the area, which has been the site of a tense land dispute between residents of the two towns. The Drobo Traditional Council denied the reports, saying that members of the Drobo community were the victims of the attack.";2;1618530483;GHA
5762715;288;GHA652;652;"16 October 2018";2018;1;Riots;"Violent demonstration";"Rioters (Ghana)";"Farmers (Ghana)";5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;Eastern;"Birim North";;"New Abirem";6.3452;-0.9997;1;"Footprint to Africa";Other;"On October 16th, residents of New Abirem (Eastern) clashed with police during a protest over the activities of Newmont Ghana (which operates a nearby mine). The demonstrators, who were predominantly farmers, wanted compensation for damage caused to their land as a result of the mine's operation. The number of injuries is not specified in the source.";0;1567462150;GHA
5118517;288;GHA733;733;"29 September 2018";2018;1;Riots;"Violent demonstration";"Rioters (Ghana)";;5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;Ashanti;"Ejura Sekyedumase";;Ejura;7.3856;-1.3562;1;"Ghana Web";National;"29 September. Youth stormed Ejura police station and stole motorbikes that were stored on the compound";0;1618530488;GHA
7212322;288;GHA732;732;"28 September 2018";2018;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";"Muslim Group (Ghana)";3;"Civilians (Ghana)";"Muslim Group (Ghana)";7;37;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Joy FM";National;"28 September. Youth, believed to be Muslims, attacked a mosque in Darkuman area of Accra and injured six people.";0;1600121124;GHA
5118513;288;GHA729;729;"26 September 2018";2018;1;Riots;"Violent demonstration";"Rioters (Ghana)";;5;;;0;50;"Western Africa";Ghana;Western;"Tarkwa Nsuaem";;Tarkwa;5.3;-1.9833;1;"Ghana Web";National;"26 September. Residents of Tarkwa burned tyres and blocked the main road to protest over the bad condition of the streets in the area.";0;1618530488;GHA
5118514;288;GHA730;730;"26 September 2018";2018;1;"Violence against civilians";Attack;"Military Forces of Ghana (2017-)";;1;"Civilians (Ghana)";;7;17;"Western Africa";Ghana;Eastern;"New Juaben";;Koforidua;6.0941;-0.2591;1;"Ghana Web";National;"26 September. Members of Ghanaian Armed Forces raided a neighbourhood in Koforidua and beat a resident with their guns and stones. The victim was hosptialized with severe injuries";0;1554749631;GHA
